id,business_id,rating,text,user_name,time_created
rv_gen_000209,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #209. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000210,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #210. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000211,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #211. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000212,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #212. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000213,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #213. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000214,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #214. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000215,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #215. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000216,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #216. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000217,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #217. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000218,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #218. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000219,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #219. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000220,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #220. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000221,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #221. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000222,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #222. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000223,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #223. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000224,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #224. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000225,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #225. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000226,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #226. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000227,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #227. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000228,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #228. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000229,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #229. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000230,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #230. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000231,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #231. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000232,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #232. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000233,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #233. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000234,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #234. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000235,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #235. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000236,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #236. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000237,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #237. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000238,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #238. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000239,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #239. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000240,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #240. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000241,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #241. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000242,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #242. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000243,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #243. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000244,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #244. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000245,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #245. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000246,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #246. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000247,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #247. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000248,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #248. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000249,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #249. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000250,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #250. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000251,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #251. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000252,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #252. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000253,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #253. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000254,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #254. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000255,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #255. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000256,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #256. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000257,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #257. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000258,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #258. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000259,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #259. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000260,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #260. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000261,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #261. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000262,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #262. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000263,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #263. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000264,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #264. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000265,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #265. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000266,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #266. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000267,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #267. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000268,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #268. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000269,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #269. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000270,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #270. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000271,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #271. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000272,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #272. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000273,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #273. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000274,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #274. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000275,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #275. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000276,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #276. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000277,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #277. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000278,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #278. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000279,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #279. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000280,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #280. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000281,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #281. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000282,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #282. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000283,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #283. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000284,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #284. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000285,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #285. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000286,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #286. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000287,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #287. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000288,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #288. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000289,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #289. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000290,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #290. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000291,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #291. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000292,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #292. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000293,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #293. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000294,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #294. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000295,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #295. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000296,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #296. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000297,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #297. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000298,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #298. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000299,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #299. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000300,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #300. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000301,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #301. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000302,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #302. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000303,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #303. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000304,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #304. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000305,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #305. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000306,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #306. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000307,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #307. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000308,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #308. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000309,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #309. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000310,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #310. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000311,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #311. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000312,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #312. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000313,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #313. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000314,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #314. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000315,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #315. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000316,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #316. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000317,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #317. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000318,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #318. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000319,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #319. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000320,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #320. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000321,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #321. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000322,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #322. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000323,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #323. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000324,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #324. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000325,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #325. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000326,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #326. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000327,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #327. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000328,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #328. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000329,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #329. Solid spot.",Ian S.,2026-08-30T19:45:00
rv_gen_000330,biz_lc_andele,4,"Visited around the Mesilla Valley, stop #330. Solid spot.",Ian S.,2026-07-18T20:10:00
rv_gen_000331,biz_lc_chope,5,"Visited around the Mesilla Valley, stop #331. Solid spot.",Ian S.,2026-09-12T18:30:00
rv_gen_000332,biz_lc_caliche,5,"Visited around the Mesilla Valley, stop #332. Solid spot.",Ian S.,2026-08-30T19:45:00
